页签,序号,项目名称,分类,上游地址,entity_type,reason,source,expanded_from_org,stars,description,language,llm_note,foundation_name,evidence,confidence
鲲鹏,250,Lammps,HPC,https://github.com/lammps/lammps,repo,脚本分类: github.com/lammps/lammps,repo,,,,,,none,学术/研究机构项目: Sandia National Lab,A
鲲鹏,252,CP2K,HPC,https://github.com/cp2k/cp2k,repo,脚本分类: github.com/cp2k/cp2k,repo,,,,,,none,学术/研究机构项目: academic (CP2K),A
鲲鹏,253,QuantumEspresso,HPC,https://github.com/qef/q-e,repo,脚本分类: github.com/qef/q-e,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,254,GROMACS,HPC,https://github.com/gromacs/gromacs,repo,脚本分类: github.com/gromacs/gromacs,repo,,,,,,none,学术/研究机构项目: academic (GROMACS),A
鲲鹏,255,Nwchem,HPC,https://github.com/nwchemgit/nwchem,repo,脚本分类: github.com/nwchemgit/nwchem,repo,,,,,,none,学术/研究机构项目: PNNL (NWChem),A
鲲鹏,257,WRF,HPC,https://github.com/wrf-model/wrf,repo,脚本分类: github.com/wrf-model/wrf,repo,,,,,,none,学术/研究机构项目: NCAR/NOAA,A
鲲鹏,258,CESM,HPC,https://github.com/escomp/cesm,repo,脚本分类: github.com/escomp/cesm,repo,,,,,,none,学术/研究机构项目: NCAR/UCAR (CESM),A
鲲鹏,259,NEMO,HPC,https://github.com/linuxmint/nemo,repo,脚本分类: github.com/linuxmint/nemo,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,260,WAVEWATCH III,HPC,https://github.com/csdms/bmi-wavewatch3,repo,脚本分类: github.com/csdms/bmi-wavewatch3,repo,,,,,,none,学术/研究机构项目: CSDMS/University of Colorado,A
鲲鹏,261,LASTZ,HPC,https://github.com/lastz/lastz,repo,脚本分类: github.com/lastz/lastz,repo,,,,,,none,个人开发者项目,S
鲲鹏,263,eman2,HPC,https://github.com/cryoem/eman2,repo,脚本分类: github.com/cryoem/eman2,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,265,FSL,HPC,https://git.fmrib.ox.ac.uk/fsl/fslpy,repo,脚本分类: git.fmrib.ox.ac.uk/fsl/fslpy,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,267,SimpleITK,HPC,https://github.com/simpleitk/simpleitk,repo,脚本分类: github.com/simpleitk/simpleitk,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,268,3DSlicer,HPC,https://github.com/slicer/slicer,repo,脚本分类: github.com/slicer/slicer,repo,,,,,,none,学术/研究机构项目: academic (3D Slicer),A
鲲鹏,269,bismark,HPC,https://github.com/felixkrueger/bismark,repo,脚本分类: github.com/felixkrueger/bismark,repo,,,,,,none,个人开发者项目,S
鲲鹏,270,Primer3,HPC,https://github.com/primer3-org/primer3,repo,脚本分类: github.com/primer3-org/primer3,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,271,featureCounts,HPC,https://subread.sourceforge.net/,repo,脚本分类: subread.sourceforge (project site),repo,,,,,,none,SourceForge托管项目,B
鲲鹏,272,nanopack,HPC,https://github.com/wdecoster/nanopack,repo,脚本分类: github.com/wdecoster/nanopack,repo,,,,,,none,个人开发者项目,S
鲲鹏,273,GRAPHMAP,HPC,https://github.com/lbcb-sci/graphmap2,repo,脚本分类: github.com/lbcb-sci/graphmap2,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,274,GRIDSS,HPC,https://github.com/papenfusslab/gridss,repo,脚本分类: github.com/papenfusslab/gridss,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,275,Lumpy,HPC,https://github.com/arq5x/lumpy-sv,repo,脚本分类: github.com/arq5x/lumpy-sv,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,276,Manta,HPC,https://github.com/hql287/manta,repo,脚本分类: github.com/hql287/manta,repo,,,,,,none,个人开发者项目,S
鲲鹏,277,RepeatModeler,HPC,https://github.com/dfam-consortium/repeatmodeler,repo,脚本分类: github.com/dfam-consortium/repeatmodeler,repo,,,,,,none,学术/研究机构项目: academic/ISB,A
鲲鹏,278,rMATs,HPC,https://github.com/xinglab/rmats-turbo,repo,脚本分类: github.com/xinglab/rmats-turbo,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,279,trf,HPC,https://github.com/benson-genomics-lab/trf,repo,脚本分类: github.com/benson-genomics-lab/trf,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,280,deeptools,HPC,https://github.com/deeptools/deeptools,repo,脚本分类: github.com/deeptools/deeptools,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,281,pilon,HPC,https://github.com/broadinstitute/pilon,repo,脚本分类: github.com/broadinstitute/pilon,repo,,,,,,none,学术/研究机构项目: Broad Institute,A
鲲鹏,282,FigTRee,HPC,https://github.com/rambaut/figtree,repo,脚本分类: github.com/rambaut/figtree,repo,,,,,,none,个人开发者项目,S
鲲鹏,283,3d-dna,HPC,https://github.com/aidenlab/3d-dna,repo,脚本分类: github.com/aidenlab/3d-dna,repo,,,,,,none,学术/研究机构项目: academic (Aiden Lab),A
鲲鹏,284,ALLHiC,HPC,https://github.com/tanghaibao/allhic,repo,脚本分类: github.com/tanghaibao/allhic,repo,,,,,,none,个人开发者项目,S
鲲鹏,285,bamtools,HPC,https://github.com/pezmaster31/bamtools,repo,脚本分类: github.com/pezmaster31/bamtools,repo,,,,,,none,个人开发者项目,S
鲲鹏,286,BUSCO,HPC,https://gitlab.com/ezlab/busco,repo,脚本分类: gitlab.com/ezlab/busco,repo,,,,,,none,GitLab托管项目,B
鲲鹏,287,flye,HPC,https://github.com/fenderglass/flye,repo,脚本分类: github.com/fenderglass/flye,repo,,,,,,none,个人开发者项目,S
鲲鹏,288,Muscle,HPC,https://github.com/rcedgar/muscle,repo,脚本分类: github.com/rcedgar/muscle,repo,,,,,,none,个人开发者项目,S
鲲鹏,289,EIGENSOFT,HPC,https://github.com/dreichlab/eig,repo,脚本分类: github.com/dreichlab/eig,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,290,trimmomatic,HPC,https://github.com/usadellab/trimmomatic,repo,脚本分类: github.com/usadellab/trimmomatic,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,291,Falcon,HPC,https://github.com/falconry/falcon,repo,脚本分类: github.com/falconry/falcon,repo,,,,,,none,Python Web框架，社区项目,A
鲲鹏,292,AutoDock vina,HPC,https://github.com/ccsb-scripps/autodock-vina,repo,脚本分类: github.com/ccsb-scripps/autodock-vina,repo,,,,,,none,学术/研究机构项目: Scripps Research,A
鲲鹏,293,Tinker,HPC,https://github.com/tinkertools/tinker,repo,脚本分类: github.com/tinkertools/tinker,repo,,,,,,none,学术/研究机构项目: academic (Tinker),A
鲲鹏,295,sambamba,HPC,https://github.com/biod/sambamba,repo,脚本分类: github.com/biod/sambamba,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,296,Cutadapt,HPC,https://github.com/marcelm/cutadapt,repo,脚本分类: github.com/marcelm/cutadapt,repo,,,,,,none,个人开发者项目,S
鲲鹏,297,hyphy,HPC,https://github.com/veg/hyphy,repo,脚本分类: github.com/veg/hyphy,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,298,minimap2,HPC,https://github.com/lh3/minimap2,repo,脚本分类: github.com/lh3/minimap2,repo,,,,,,none,个人开发者项目,S
鲲鹏,299,mummer,HPC,https://github.com/mummer4/mummer,repo,脚本分类: github.com/mummer4/mummer,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,300,salmon,HPC,https://github.com/combine-lab/salmon,repo,脚本分类: github.com/combine-lab/salmon,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,301,SoftSV,HPC,https://sourceforge.net/projects/softsv/,repo,脚本分类: sourceforge.net/projects/softsv,repo,,,,,,none,SourceForge托管项目,B
鲲鹏,302,smcpp,HPC,https://github.com/popgenmethods/smcpp,repo,脚本分类: github.com/popgenmethods/smcpp,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,303,glean,HPC,https://sourceforge.net/projects/glean-gene/,repo,脚本分类: sourceforge.net/projects/glean-gene,repo,,,,,,none,SourceForge托管项目,B
鲲鹏,304,trimal,HPC,https://github.com/inab/trimal,repo,脚本分类: github.com/inab/trimal,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,305,mrbayes,HPC,https://github.com/nbisweden/mrbayes,repo,脚本分类: github.com/nbisweden/mrbayes,repo,,,,,,none,学术/研究机构项目: NBIS Sweden,A
鲲鹏,306,VaPoR,HPC,https://github.com/connor-lab/vapor,repo,脚本分类: github.com/connor-lab/vapor,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,307,fastx_toolkit,HPC,https://github.com/agordon/fastx_toolkit,repo,脚本分类: github.com/agordon/fastx_toolkit,repo,,,,,,none,个人开发者项目,S
鲲鹏,308,seqwish,HPC,https://github.com/ekg/seqwish,repo,脚本分类: github.com/ekg/seqwish,repo,,,,,,none,个人开发者项目,S
鲲鹏,309,seqkit,HPC,https://github.com/shenwei356/seqkit,repo,脚本分类: github.com/shenwei356/seqkit,repo,,,,,,none,个人开发者项目,S
鲲鹏,310,MCscanX,HPC,https://github.com/wyp1125/mcscanx,repo,脚本分类: github.com/wyp1125/mcscanx,repo,,,,,,none,个人开发者项目,S
鲲鹏,311,bioawk,HPC,https://github.com/lh3/bioawk,repo,脚本分类: github.com/lh3/bioawk,repo,,,,,,none,个人开发者项目,S
鲲鹏,312,Mrtrix,HPC,https://github.com/MRtrix3/mrtrix3,repo,脚本分类: github.com/MRtrix3/mrtrix3,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,313,psmc,HPC,https://github.com/lh3/psmc,repo,脚本分类: github.com/lh3/psmc,repo,,,,,,none,个人开发者项目,S
鲲鹏,314,metaeuk,HPC,https://github.com/soedinglab/metaeuk,repo,脚本分类: github.com/soedinglab/metaeuk,repo,,,,,,none,学术/研究机构项目: academic (MPI),A
鲲鹏,315,gnuplot,HPC,https://sourceforge.net/p/gnuplot/gnuplot-main/ci/master/tree/,repo,脚本分类: sourceforge.net/p/gnuplot,repo,,,,,,none,SourceForge托管项目,B
鲲鹏,316,MNE-python,HPC,https://github.com/mne-tools/mne-python,repo,脚本分类: github.com/mne-tools/mne-python,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,317,centrifuge,HPC,https://github.com/DaehwanKimLab/centrifuge,repo,脚本分类: github.com/DaehwanKimLab/centrifuge,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,318,ClipKIT,HPC,https://github.com/jlsteenwyk/clipkit,repo,脚本分类: github.com/jlsteenwyk/clipkit,repo,,,,,,none,个人开发者项目,S
鲲鹏,319,idba,HPC,https://github.com/loneknightpy/idba,repo,脚本分类: github.com/loneknightpy/idba,repo,,,,,,none,个人开发者项目,S
鲲鹏,320,samblaster,HPC,https://github.com/gregoryfaust/samblaster,repo,脚本分类: github.com/gregoryfaust/samblaster,repo,,,,,,none,个人开发者项目,S
鲲鹏,321,SVseq2,HPC,https://sourceforge.net/projects/svseq2/files/svseq2_2/,repo,脚本分类: sourceforge.net/projects/svseq2,repo,,,,,,none,SourceForge托管项目,B
鲲鹏,322,BayesTyper,HPC,https://github.com/bioinformatics-centre/bayestyper,repo,脚本分类: github.com/bioinformatics-centre/bayestyper,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,323,Graphtyper2,HPC,https://github.com/decodegenetics/graphtyper,repo,脚本分类: github.com/decodegenetics/graphtyper,repo,,,,,,none,学术/研究机构项目: deCODE genetics,A
鲲鹏,324,TensorRT,HPC,https://github.com/nvidia/tensorrt,repo,脚本分类: github.com/nvidia/tensorrt,repo,,,,,,none,企业/公司项目: NVIDIA,S
鲲鹏,325,jvarkit,HPC,https://github.com/lindenb/jvarkit,repo,脚本分类: github.com/lindenb/jvarkit,repo,,,,,,none,个人开发者项目,S
鲲鹏,327,RepeatScout,HPC,https://github.com/dfam-consortium/repeatscout,repo,脚本分类: github.com/dfam-consortium/repeatscout,repo,,,,,,none,学术/研究机构项目: academic/ISB,A
鲲鹏,328,MOPAC,HPC,https://github.com/openmopac/mopac,repo,脚本分类: github.com/openmopac/mopac,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,330,Cubep3m,HPC,https://github.com/jharno/cubep3m,repo,脚本分类: github.com/jharno/cubep3m,repo,,,,,,none,个人开发者项目,S
鲲鹏,331,SWAN,HPC,https://swanmodel.sourceforge.io/,repo,脚本分类: swanmodel.sourceforge (project site),repo,,,,,,none,非GitHub平台项目,B
鲲鹏,332,dnacopy,HPC,https://bioconductor.org/packages/3.20/bioc/html/DNAcopy.html,repo,脚本分类: bioconductor.org package: DNAcopy,repo,,,,,,none,Bioconductor项目,A
鲲鹏,333,metapod,HPC,https://bioconductor.org/packages/3.20/bioc/html/metapod.html,repo,脚本分类: bioconductor.org package: metapod,repo,,,,,,none,Bioconductor项目,A
鲲鹏,334,geneselectmmd,HPC,https://bioconductor.org/packages/3.20/bioc/html/GeneSelectMMD.html,repo,脚本分类: bioconductor.org package: GeneSelectMMD,repo,,,,,,none,Bioconductor项目,A
鲲鹏,335,maigespack,HPC,https://bioconductor.org/packages/3.17/bioc/html/maigesPack.html,repo,脚本分类: bioconductor.org package: maigesPack,repo,,,,,,none,Bioconductor项目,A
鲲鹏,336,fastseg,HPC,https://bioconductor.org/packages/3.20/bioc/html/fastseg.html,repo,脚本分类: bioconductor.org package: fastseg,repo,,,,,,none,Bioconductor项目,A
鲲鹏,337,batchelor,HPC,https://bioconductor.org/packages/3.20/bioc/html/batchelor.html,repo,脚本分类: bioconductor.org package: batchelor,repo,,,,,,none,Bioconductor项目,A
鲲鹏,338,methylkit,HPC,https://bioconductor.org/packages/3.20/bioc/html/methylKit.html,repo,脚本分类: bioconductor.org package: methylKit,repo,,,,,,none,Bioconductor项目,A
鲲鹏,339,monocle,HPC,https://bioconductor.org/packages/3.20/bioc/html/monocle.html,repo,脚本分类: bioconductor.org package: monocle,repo,,,,,,none,Bioconductor项目,A
鲲鹏,340,biovizbase,HPC,https://bioconductor.org/packages/3.20/bioc/html/biovizBase.html,repo,脚本分类: bioconductor.org package: biovizBase,repo,,,,,,none,Bioconductor项目,A
鲲鹏,341,genomation,HPC,https://bioconductor.org/packages/3.20/bioc/html/genomation.html,repo,脚本分类: bioconductor.org package: genomation,repo,,,,,,none,Bioconductor项目,A
鲲鹏,342,kebabs,HPC,https://bioconductor.org/packages/3.20/bioc/html/kebabs.html,repo,脚本分类: bioconductor.org package: kebabs,repo,,,,,,none,Bioconductor项目,A
鲲鹏,343,Doris,大数据,https://github.com/apache/doris,repo,脚本分类: github.com/apache/doris,repo,,,,,,Apache Software Foundation,基金会项目列表匹配: apache/doris,S
鲲鹏,344,Cubefs,分布式存储,https://github.com/cubefs/cubefs,repo,脚本分类: github.com/cubefs/cubefs,repo,,,,,,CNCF,基金会项目列表匹配: cubeFS/cubefs,S
鲲鹏,345,fuse,分布式存储,"fuse-go修改部分:https://github.com/cubefs/cubefs/
fuse内核优化部分：https://github.com/torvalds/linux",repo,脚本分类: github.com/cubefs/cubefs,repo,,,,,,none,FUSE相关项目，多个来源,B
鲲鹏,346,Milvus,数据库,https://github.com/milvus-io/milvus,repo,脚本分类: github.com/milvus-io/milvus,repo,,,,,,LF AI & Data,基金会项目列表匹配: milvus-io/milvus,S
鲲鹏,347,OceanBase,数据库,https://github.com/oceanbase/oceanbase,repo,脚本分类: github.com/oceanbase/oceanbase,repo,,,,,,none,企业/公司项目: Ant Group (OceanBase),S
鲲鹏,348,O3DE,虚拟化,https://github.com/o3de/o3de,repo,脚本分类: github.com/o3de/o3de,repo,,,,,,Linux Foundation,GitHub org匹配: o3de → Linux Foundation,S
鲲鹏,349,Strongswan,虚拟化,https://github.com/strongswan/strongswan,repo,脚本分类: github.com/strongswan/strongswan,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,350,rdma-core,虚拟化,https://github.com/linux-rdma/rdma-core,repo,脚本分类: github.com/linux-rdma/rdma-core,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,351,DELFT3D,HPC,https://svn.oss.deltares.nl/repos/delft3d,repo,脚本分类: svn.oss.deltares.nl/repos/delft3d,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,352,NAMD,HPC,https://github.com/nbcrrolls/namd,repo,脚本分类: github.com/nbcrrolls/namd,repo,,,,,,none,学术/研究机构项目: SDSC,A
鲲鹏,353,Gluten(京东/美团),大数据,https://github.com/apache/gluten,repo,脚本分类: github.com/apache/gluten,repo,,,,,,Apache Software Foundation,GitHub org匹配: apache → Apache Software Foundation,S
鲲鹏,354,Iceberg(字节/京东),大数据,https://github.com/apache/iceberg,repo,脚本分类: github.com/apache/iceberg,repo,,,,,,Apache Software Foundation,基金会项目列表匹配: apache/iceberg,S
鲲鹏,355,Ambari(中移),大数据,https://github.com/apache/ambari,repo,脚本分类: github.com/apache/ambari,repo,,,,,,Apache Software Foundation,基金会项目列表匹配: apache/ambari,S
鲲鹏,356,starrocks(腾讯),大数据,https://github.com/starrocks/starrocks,repo,脚本分类: github.com/starrocks/starrocks,repo,,,,,,none,企业/公司项目: StarRocks Inc,S
鲲鹏,357,hudi(字节/京东),大数据,https://github.com/apache/hudi,repo,脚本分类: github.com/apache/hudi,repo,,,,,,Apache Software Foundation,基金会项目列表匹配: apache/hudi,S
鲲鹏,358,ORC(京东),大数据,https://github.com/apache/orc,repo,脚本分类: github.com/apache/orc,repo,,,,,,Apache Software Foundation,基金会项目列表匹配: apache/orc,S
鲲鹏,359,Bolt(字节),大数据,https://github.com/bytedance/bolt,repo,脚本分类: github.com/bytedance/bolt,repo,,,,,,none,企业/公司项目: ByteDance,S
鲲鹏,360,daft（字节）,大数据,https://github.com/Eventual-Inc/daft,repo,脚本分类: github.com/Eventual-Inc/daft,repo,,,,,,none,企业/公司项目: Eventual Inc (Daft),S
鲲鹏,361,data-juicer（腾讯）,大数据,https://github.com/datajuicer/data-juicer,repo,脚本分类: github.com/datajuicer/data-juicer,repo,,,,,,none,企业/公司项目: Alibaba (Data-Juicer),S
鲲鹏,362,pandas（携程）,大数据,https://github.com/pandas-dev/pandas,repo,脚本分类: github.com/pandas-dev/pandas,repo,,,,,,NumFOCUS,基金会项目列表匹配: pandas-dev/pandas,S
鲲鹏,363,Celeborn（阿里）,大数据,https://github.com/apache/celeborn,repo,脚本分类: github.com/apache/celeborn,repo,,,,,,Apache Software Foundation,基金会项目列表匹配: apache/celeborn,S
鲲鹏,364,Lance（字节）,大数据,https://github.com/lancedb/lancedb,repo,脚本分类: github.com/lancedb/lancedb,repo,,,,,,none,企业/公司项目: LanceDB Inc,S
鲲鹏,366,auron（快手）,大数据,https://github.com/apache/auron,repo,脚本分类: github.com/apache/auron,repo,,,,,,Apache Software Foundation,GitHub org匹配: apache → Apache Software Foundation,S
鲲鹏,367,3FS(Xsky),分布式存储,https://github.com/3fs/3fs,repo,脚本分类: github.com/3fs/3fs,repo,,,,,,none,企业/公司项目: 3FS Inc,S
鲲鹏,368,reedsolomon(深信服),分布式存储,https://github.com/klauspost/reedsolomon,repo,脚本分类: github.com/klauspost/reedsolomon,repo,,,,,,none,个人开发者项目,S
鲲鹏,369,JuiceFS(电信),分布式存储,https://github.com/juicefs/juicefs,repo,脚本分类: github.com/juicefs/juicefs,repo,,,,,,none,企业/公司项目: JuiceData Inc,S
鲲鹏,370,Mooncake(京东),分布式存储,https://github.com/mooncake-ai/mooncake,repo,脚本分类: github.com/mooncake-ai/mooncake,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,371,Percona(字节),数据库,https://github.com/percona/percona-server,repo,脚本分类: github.com/percona/percona-server,repo,,,,,,none,企业/公司项目: Percona,S
鲲鹏,372,openvelinux(字节),虚拟化,https://github.com/openvelinux/openvelinux,repo,脚本分类: github.com/openvelinux/openvelinux,repo,,,,,,none,企业/公司项目: ISCAS (Chinese Academy of Sciences),S
鲲鹏,373,OpenCloudOS(腾讯),虚拟化,https://github.com/OpenCloudOS/OpenCloudOS,repo,脚本分类: github.com/OpenCloudOS/OpenCloudOS,repo,,,,,,none,企业/公司项目: OpenCloudOS community,S
鲲鹏,374,CloudWeGo(字节),虚拟化,https://github.com/cloudwego/cloudwego,repo,脚本分类: github.com/cloudwego/cloudwego,repo,,,,,,none,企业/公司项目: ByteDance (CloudWeGo),S
鲲鹏,375,DeathStarBench(字节/腾讯),虚拟化,https://github.com/delimitrou/DeathStarBench,repo,脚本分类: github.com/delimitrou/DeathStarBench,repo,,,,,,none,个人开发者项目,S
鲲鹏,376,fluid(字节),虚拟化,https://github.com/fluid-cloudnative/fluid,repo,脚本分类: github.com/fluid-cloudnative/fluid,repo,,,,,,CNCF,GitHub org匹配: fluid-cloudnative → CNCF,S
鲲鹏,377,kubeflow(字节),虚拟化,https://github.com/kubeflow/kubeflow,repo,脚本分类: github.com/kubeflow/kubeflow,repo,,,,,,CNCF,GitHub org匹配: kubeflow → CNCF,S
鲲鹏,378,kuberay(字节),虚拟化,https://github.com/ray-project/kuberay,repo,脚本分类: github.com/ray-project/kuberay,repo,,,,,,PyTorch Foundation,GitHub org匹配: ray-project → PyTorch Foundation,S
鲲鹏,379,sriov-network-operato(快手/字节),虚拟化,https://github.com/k8snetworkplumbingwg/sriov-network-operator,repo,脚本分类: github.com/k8snetworkplumbingwg/sriov-network-operator,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,380,E2B(字节),虚拟化,https://github.com/e2b-dev/e2b,repo,脚本分类: github.com/e2b-dev/e2b,repo,,,,,,none,企业/公司项目: E2B Inc,S
鲲鹏,381,kata-containers(京东/腾讯),虚拟化,https://github.com/kata-containers/kata-containers,repo,脚本分类: github.com/kata-containers/kata-containers,repo,,,,,,OpenInfra Foundation,GitHub org匹配: kata-containers → OpenInfra Foundation,S
鲲鹏,382,libavif(京东),ARM原生,https://github.com/AOMediaCodec/libavif,repo,脚本分类: github.com/AOMediaCodec/libavif,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,383,libwebp(京东),ARM原生,https://github.com/webmproject/libwebp,repo,脚本分类: github.com/webmproject/libwebp,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,386,vvenc(字节),ARM原生,https://github.com/ultravideo/vvenc,repo,脚本分类: github.com/ultravideo/vvenc,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,387,tensorflow-serving(BOSS),搜广推,https://github.com/tensorflow/serving,repo,脚本分类: github.com/tensorflow/serving,repo,,,,,,none,企业/公司项目: Google,S
鲲鹏,388,onednn(京东),搜广推,https://github.com/oneapi-src/oneDNN,repo,脚本分类: github.com/oneapi-src/oneDNN,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,389,Faiss(美团),搜广推,https://github.com/facebookresearch/faiss,repo,脚本分类: github.com/facebookresearch/faiss,repo,,,,,,none,企业/公司项目: Meta,S
鲲鹏,390,hnswlib(美团),搜广推,https://github.com/nmslib/hnswlib,repo,脚本分类: github.com/nmslib/hnswlib,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,391,XLA(京东),搜广推,https://github.com/tensorflow/xla,repo,脚本分类: github.com/tensorflow/xla,repo,,,,,,none,企业/公司项目: Google,S
鲲鹏,392,ScaNN(美团),搜广推,https://github.com/google/scaNN,repo,脚本分类: github.com/google/scaNN,repo,,,,,,none,企业/公司项目: Google,S
鲲鹏,393,newpfordelta(美团),搜广推,https://github.com/newpfordelta/newpfordelta,repo,脚本分类: github.com/newpfordelta/newpfordelta,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,394,RabitQ(字节),搜广推,https://github.com/rabitq/rabitq,repo,脚本分类: github.com/rabitq/rabitq,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,395,DiskANN(字节),搜广推,https://github.com/microsoft/DiskANN,repo,脚本分类: github.com/microsoft/DiskANN,repo,,,,,,none,企业/公司项目: Microsoft,S
鲲鹏,396,monolith(字节),搜广推,https://github.com/bytedance/monolith,repo,脚本分类: github.com/bytedance/monolith,repo,,,,,,none,企业/公司项目: ByteDance,S
鲲鹏,397,Eigen(京东),搜广推,https://github.com/eigenteam/eigen-git-mirror （官方镜像）,repo,脚本分类: github.com/eigenteam/eigen-git-mirror,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,398,TVM(CBG),搜广推,https://github.com/apache/tvm,repo,脚本分类: github.com/apache/tvm,repo,,,,,,Apache Software Foundation,基金会项目列表匹配: apache/tvm,S
鲲鹏,400,vLLM(蚂蚁/腾讯),搜广推,https://github.com/vllm-project/vllm,repo,脚本分类: github.com/vllm-project/vllm,repo,,,,,,PyTorch Foundation,GitHub org匹配: vllm-project → PyTorch Foundation,S
鲲鹏,401,llama.cpp（电信/移动）,搜广推,https://github.com/ggerganov/llama.cpp,repo,脚本分类: github.com/ggerganov/llama.cpp,repo,,,,,,none,个人开发者项目,S
鲲鹏,402,LangGraph(移动),搜广推,https://github.com/langchain-ai/langgraph,repo,脚本分类: github.com/langchain-ai/langgraph,repo,,,,,,none,企业/公司项目: LangChain Inc,S
鲲鹏,403,TensorRT（京东）,搜广推,https://github.com/NVIDIA/TensorRT,repo,脚本分类: github.com/NVIDIA/TensorRT,repo,,,,,,none,企业/公司项目: NVIDIA,S
鲲鹏,404,TensorRT-LLM（京东）,搜广推,https://github.com/NVIDIA/TensorRT-LLM,repo,脚本分类: github.com/NVIDIA/TensorRT-LLM,repo,,,,,,none,企业/公司项目: NVIDIA,S
鲲鹏,406,folly(字节),基础库&加速库,https://github.com/facebook/folly,repo,脚本分类: github.com/facebook/folly,repo,,,,,,none,企业/公司项目: Meta,S
鲲鹏,407,sonic-cpp(互联网),基础库&加速库,https://github.com/sonic-net/sonic-cpp,repo,脚本分类: github.com/sonic-net/sonic-cpp,repo,,,,,,Linux Foundation,GitHub org匹配: sonic-net → Linux Foundation,S
鲲鹏,408,Tongsuo(蚂蚁),基础库&加速库,https://github.com/Tongsuo-Project/Tongsuo,repo,脚本分类: github.com/Tongsuo-Project/Tongsuo,repo,,,,,,none,企业/公司项目: Ant Group (Tongsuo),S
鲲鹏,409,rapidjson(字节/腾讯),基础库&加速库,https://github.com/Tencent/rapidjson,repo,脚本分类: github.com/Tencent/rapidjson,repo,,,,,,none,企业/公司项目: Tencent,S
鲲鹏,410,simdjson(美团),基础库&加速库,https://github.com/simdjson/simdjson,repo,脚本分类: github.com/simdjson/simdjson,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,411,openssl(美团),基础库&加速库,https://github.com/openssl/openssl,repo,脚本分类: github.com/openssl/openssl,repo,,,,,,OpenSSL Foundation,GitHub org匹配: openssl → OpenSSL Foundation,S
鲲鹏,412,fbthrift(字节),基础库&加速库,https://github.com/facebook/fbthrift,repo,脚本分类: github.com/facebook/fbthrift,repo,,,,,,none,企业/公司项目: Meta,S
鲲鹏,413,brpc(美团),基础库&加速库,https://github.com/brpc/brpc,repo,脚本分类: github.com/brpc/brpc,repo,,,,,,Apache Software Foundation,GitHub org匹配: brpc → Apache Software Foundation,S
鲲鹏,414,taskflow(字节),基础库&加速库,https://github.com/taskflow/taskflow,repo,脚本分类: github.com/taskflow/taskflow,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,415,simde（美团）,基础库&加速库,https://github.com/simd-everywhere/simde,repo,脚本分类: github.com/simd-everywhere/simde,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,416,rust（字节/腾讯）,基础库&加速库,https://github.com/rust-lang/rust,repo,脚本分类: github.com/rust-lang/rust,repo,,,,,,Rust Foundation,基金会项目列表匹配: rust-lang/rust,S
